siteidIgnore,carrieridIgnore,internalPlanId,externalPlanId,planName,state,fips,zip,secondExternalPlanId
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481953,18Q36MC82C,Community Blue Medicare HMO Signature (HMO),PA,42001,17307,1M5SRQ3S8D
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481954,1NKMMNK1LW,Community Blue Medicare HMO Signature (HMO),PA,42011,17087,1K889M09C8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481954,1NKMMNK1LW,Community Blue Medicare HMO Signature (HMO),PA,42011,17087,1BJPS5628Q
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481955,1MC9W8QPL0,Community Blue Medicare HMO Signature (HMO),PA,42071,17520,1BJPS5628Q
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481955,1MC9W8QPL0,Community Blue Medicare HMO Signature (HMO),PA,42071,17520,1K889M09C8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481956,1BS2DKY4B2,Security Blue HMO-POS Basic (HMO-POS),PA,42003,15017,KTM667NMYP
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481956,1BS2DKY4B2,Security Blue HMO-POS Basic (HMO-POS),PA,42003,15017,KTZPWRCSP5
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481957,1TTS9JNTBV,Security Blue HMO-POS Basic (HMO-POS),PA,42009,16650,1MP59WJC8C
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481957,1TTS9JNTBV,Security Blue HMO-POS Basic (HMO-POS),PA,42009,16650,1J3DM1637D
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481958,0JBC9T6BBJ,Security Blue HMO-POS ValueRx (HMO-POS),PA,42009,16667,0JL842LMQN
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481958,0JBC9T6BBJ,Security Blue HMO-POS ValueRx (HMO-POS),PA,42009,16667,KTWL28DVRZ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481959,0KWKB9DW9M,Security Blue HMO-POS ValueRx (HMO-POS),PA,42039,16420,1TTS9JNTBV
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481959,0KWKB9DW9M,Security Blue HMO-POS ValueRx (HMO-POS),PA,42049,16426,KTWL28DVRZ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481960,KTM667NMYP,Security Blue HMO-POS Standard (HMO-POS),PA,42003,15075,KTZPWRCSP5
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481960,KTM667NMYP,Security Blue HMO-POS Standard (HMO-POS),PA,42003,15075,1KYLWCDY7Q
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481961,1J3DM1637D,Security Blue HMO-POS Standard (HMO-POS),PA,42009,15554,1JV1DB52C9
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481961,1J3DM1637D,Security Blue HMO-POS Standard (HMO-POS),PA,42009,15554,1MP59WJC8C
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481962,1KYLWCDY7Q,Security Blue HMO-POS Deluxe (HMO-POS),PA,42003,15007,1B40B35SQW
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481962,1KYLWCDY7Q,Security Blue HMO-POS Deluxe (HMO-POS),PA,42003,15007,KTM667NMYP
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481963,18QRWRLQ8T,Security Blue HMO-POS Deluxe (HMO-POS),PA,42013,16629,1MP59WJC8C
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481963,18QRWRLQ8T,Security Blue HMO-POS Deluxe (HMO-POS),PA,42013,16629,1J3DM1637D
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481964,1N1JDBRK8N,Community Blue Medicare HMO Signature (HMO),PA,42005,16049,KTM667NMYP
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481964,1N1JDBRK8N,Community Blue Medicare HMO Signature (HMO),PA,42005,16049,KTZPWRCSP5
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481965,1MP59WJC8C,Community Blue Medicare HMO Signature (HMO),PA,42009,16633,0KD25JWVBT
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481965,1MP59WJC8C,Community Blue Medicare HMO Signature (HMO),PA,42009,16633,18QRWRLQ8T
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481966,1B40B35SQW,Community Blue Medicare HMO Signature (HMO),PA,42003,15045,KTZPWRCSP5
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481966,1B40B35SQW,Community Blue Medicare HMO Signature (HMO),PA,42003,15045,1BS2DKY4B2
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481967,1TT7L712Q0,Together Blue Medicare HMO Signature (HMO),PA,42003,15005,1TR144D9QT
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481967,1TT7L712Q0,Together Blue Medicare HMO Signature (HMO),PA,42003,15005,1M5Y4M1T23
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481968,0JBN218902,Freedom Blue PPO Standard (PPO),WV,54009,26062,0KW6TCVM0V
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481968,0JBN218902,Freedom Blue PPO Standard (PPO),WV,54025,26261,1B4W2L2TLN
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481969,0KW6TCVM0V,Freedom Blue PPO Distinct (PPO),WV,54001,26267,1888B0Z12D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481969,0KW6TCVM0V,Freedom Blue PPO Distinct (PPO),WV,54001,26267,1JZPDZ8VT3
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481970,KTW4WD1ZTR,Freedom Blue PPO Distinct (PPO),WV,54011,25706,1N1VLPWP2Q
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481970,KTW4WD1ZTR,Freedom Blue PPO Distinct (PPO),WV,54011,25723,1N1VLPWP2Q
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481971,1JZPDZ8VT3,Freedom Blue PPO Signature (PPO),WV,54003,25402,1888B0Z12D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481971,1JZPDZ8VT3,Freedom Blue PPO Signature (PPO),WV,54003,25402,1TTBTDSBLC
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481972,1KV19YV8TP,Freedom Blue PPO Signature (PPO),WV,54011,25559,1N1VLPWP2Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481972,1KV19YV8TP,Freedom Blue PPO Signature (PPO),WV,54011,25559,0JBTRZCWBW
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481973,1888B0Z12D,Freedom Blue PPO Merit (PPO),WV,54003,25405,1TTBTDSBLC
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481973,1888B0Z12D,Freedom Blue PPO Merit (PPO),WV,54003,25405,1MPZ2SB4LT
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481974,1N1VLPWP2Q,Freedom Blue PPO Merit (PPO),WV,54011,25537,KTW4WD1ZTR
32A4080D-0EC3-EB11-8686-005056BDB5E6,207,481974,1N1VLPWP2Q,Freedom Blue PPO Merit (PPO),WV,54011,25703,KTW4WD1ZTR
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481975,1MPZ2SB4LT,Freedom Blue PPO Prestige (PPO),WV,54003,25443,1888B0Z12D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481975,1MPZ2SB4LT,Freedom Blue PPO Prestige (PPO),WV,54007,25235,1JZPDZ8VT3
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481976,1B4W2L2TLN,Freedom Blue PPO Prestige (PPO),WV,54011,25716,0JBTRZCWBW
32A4080D-0EC3-EB11-8686-005056BDB5E6,207,481976,1B4W2L2TLN,Freedom Blue PPO Prestige (PPO),WV,54011,25770,0JBTRZCWBW
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481977,1TTBTDSBLC,Freedom Blue PPO Valor (PPO),WV,54001,26201,0JBN218902
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481977,1TTBTDSBLC,Freedom Blue PPO Valor (PPO),WV,54001,26201,0KW6TCVM0V
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481978,0JBTRZCWBW,Freedom Blue PPO Valor (PPO),WV,54015,25019,1KV19YV8TP
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481978,0JBTRZCWBW,Freedom Blue PPO Valor (PPO),WV,54015,25019,1B4W2L2TLN
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481981,1JZ3BTCYY8,Freedom Blue PPO Classic (PPO),PA,42003,15212,KTMK3J9WTQ
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481981,1JZ3BTCYY8,Freedom Blue PPO Classic (PPO),PA,42003,15212,1B40B35SQW
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481982,1KVML9KQ7R,Freedom Blue PPO Classic (PPO),PA,42009,15545,KTWL28DVRZ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481982,1KVML9KQ7R,Freedom Blue PPO Classic (PPO),PA,42009,15545,0JL842LMQN
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481983,188926QK73,Freedom Blue PPO Deluxe (PPO),PA,42001,17301,1M5SRQ3S8D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481983,188926QK73,Freedom Blue PPO Deluxe (PPO),PA,42001,17301,18Q36MC82C
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481984,1N12TVYC7P,Freedom Blue PPO Basic (PPO),PA,42011,19535,1K889M09C8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481984,1N12TVYC7P,Freedom Blue PPO Basic (PPO),PA,42011,19535,1NKMMNK1LW
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481985,1M5SRQ3S8D,Freedom Blue PPO Standard (PPO),PA,42055,17222,18Q36MC82C
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481985,1M5SRQ3S8D,Freedom Blue PPO Standard (PPO),PA,42055,17272,19TBTJDQ4D
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481986,1BJPS5628Q,Freedom Blue PPO ValueRx (PPO),PA,42001,17307,1KNJRJR1T9
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481986,1BJPS5628Q,Freedom Blue PPO ValueRx (PPO),PA,42001,17307,1K889M09C8
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481987,1TR144D9QT,Freedom Blue PPO Select (PPO),PA,42003,15270,0KDVJDR3QC
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481987,1TR144D9QT,Freedom Blue PPO Select (PPO),PA,42003,15270,0JL9PKZZLQ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481988,0JL842LMQN,Freedom Blue PPO Select (PPO),PA,42009,16657,1BJ3JN8B2P
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481988,0JL842LMQN,Freedom Blue PPO Select (PPO),PA,42009,16657,KTWL28DVRZ
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481989,0KDVJDR3QC,Freedom Blue PPO ValueRx (PPO),PA,42003,15020,0JL9PKZZLQ
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481989,0KDVJDR3QC,Freedom Blue PPO ValueRx (PPO),PA,42003,15020,1TR144D9QT
5B4073DD-04E7-EC11-869E-005056BDB5E6,207,481990,KTWL28DVRZ,Freedom Blue PPO ValueRx (PPO),PA,42013,16601,1KVML9KQ7R
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481990,KTWL28DVRZ,Freedom Blue PPO ValueRx (PPO),PA,42013,16662,0KD25JWVBT
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481991,1JZRTKL8R5,Community Blue Medicare PPO Distinct (PPO),PA,42025,18201,1KYYZBSV2N
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481991,1JZRTKL8R5,Community Blue Medicare PPO Distinct (PPO),PA,42025,18229,1NPZL8N3J3
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481992,1KNJRJR1T9,Community Blue Medicare PPO Distinct (PPO),PA,42001,17301,1K889M09C8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481992,1KNJRJR1T9,Community Blue Medicare PPO Distinct (PPO),PA,42001,17301,1BJPS5628Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481993,1875RRJPT8,Community Blue Medicare PPO Distinct (PPO),PA,42011,19518,1M5SRQ3S8D
32A4080D-0EC3-EB11-8686-005056BDB5E6,207,481993,1875RRJPT8,Community Blue Medicare PPO Distinct (PPO),PA,42011,19550,1N12TVYC7P
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481994,1N0QSB542R,Community Blue Medicare PPO Distinct (PPO),PA,42071,17504,1BJPS5628Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481994,1N0QSB542R,Community Blue Medicare PPO Distinct (PPO),PA,42071,17504,1K889M09C8
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481995,1M5Y4M1T23,Complete Blue PPO Distinct (PPO),PA,42003,15082,1B40B35SQW
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481995,1M5Y4M1T23,Complete Blue PPO Distinct (PPO),PA,42003,15082,1TT7L712Q0
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481996,1BJ3JN8B2P,Complete Blue PPO Distinct (PPO),PA,42009,15550,1MP59WJC8C
B60D783C-91E9-EB11-8687-005056BDB5E6,207,481996,1BJ3JN8B2P,Complete Blue PPO Distinct (PPO),PA,42009,15550,0JL842LMQN
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481997,1TRMC8VWLD,Complete Blue PPO Distinct (PPO),PA,42039,16327,1JV1DB52C9
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481997,1TRMC8VWLD,Complete Blue PPO Distinct (PPO),PA,42039,16327,1J3DM1637D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481998,0JL9PKZZLQ,Complete Blue PPO Signature (PPO),PA,42003,15014,1TR144D9QT
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481998,0JL9PKZZLQ,Complete Blue PPO Signature (PPO),PA,42003,15014,1M5Y4M1T23
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481999,0KD25JWVBT,Complete Blue PPO Signature (PPO),PA,42009,15545,1TTS9JNTBV
173F73DD-04E7-EC11-869E-005056BDB5E6,207,481999,0KD25JWVBT,Complete Blue PPO Signature (PPO),PA,42009,15545,1J3DM1637D
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482000,KTZPWRCSP5,Freedom Blue PPO Valor (PPO),PA,42003,15017,1BS2DKY4B2
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482000,KTZPWRCSP5,Freedom Blue PPO Valor (PPO),PA,42003,15017,KTM667NMYP
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482001,1JV1DB52C9,Freedom Blue PPO Valor (PPO),PA,42009,15545,1TTS9JNTBV
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482001,1JV1DB52C9,Freedom Blue PPO Valor (PPO),PA,42009,15545,1J3DM1637D
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482002,1K889M09C8,Freedom Blue PPO Valor (PPO),PA,42103,18426,1BJPS5628Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482002,1K889M09C8,Freedom Blue PPO Valor (PPO),PA,42103,18426,1875RRJPT8
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482003,181VBN7MJR,Community Blue Medicare Plus PPO Distinct (PPO),PA,42035,17729,0K65SMJSSN
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482003,181VBN7MJR,Community Blue Medicare Plus PPO Distinct (PPO),PA,42035,17729,1M5SRQ3S8D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482004,1NPZL8N3J3,Community Blue Medicare PPO Signature (PPO),PA,42025,18210,188926QK73
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482004,1NPZL8N3J3,Community Blue Medicare PPO Signature (PPO),PA,42025,18210,1JZRTKL8R5
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482005,1M4W2K6YJP,Community Blue Medicare PPO Signature (PPO),PA,42001,17307,1M5SRQ3S8D
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482005,1M4W2K6YJP,Community Blue Medicare PPO Signature (PPO),PA,42001,17307,188926QK73
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482006,19TBTJDQ4D,Community Blue Medicare PPO Signature (PPO),PA,42097,17832,1BJPS5628Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482006,19TBTJDQ4D,Community Blue Medicare PPO Signature (PPO),PA,42097,17832,1K889M09C8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482007,1TBTTTLK4Q,Community Blue Medicare PPO Signature (PPO),PA,42071,17505,1BJPS5628Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482007,1TBTTTLK4Q,Community Blue Medicare PPO Signature (PPO),PA,42071,17505,1MC9W8QPL0
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482008,0JD4R9RCST,Complete Blue PPO Signature (PPO),PA,42039,16316,1TRMC8VWLD
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482008,0JD4R9RCST,Complete Blue PPO Signature (PPO),PA,42039,16316,1KVML9KQ7R
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482009,0K65SMJSSN,Community Blue Medicare Plus PPO Signature (PPO),PA,42035,16822,181VBN7MJR
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482009,0K65SMJSSN,Community Blue Medicare Plus PPO Signature (PPO),PA,42035,16822,1BJPS5628Q
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482010,KTZ3B1BTMS,Freedom Blue PPO Signature (PPO),DE,10001,19936,1K892S4W65
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482010,KTZ3B1BTMS,Freedom Blue PPO Signature (PPO),DE,10001,19955,1K892S4W65
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482011,1JVMLCTB6Z,Freedom Blue PPO Distinct (PPO),DE,10003,19730,KTZ3B1BTMS
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482011,1JVMLCTB6Z,Freedom Blue PPO Distinct (PPO),DE,10003,19732,1K892S4W65
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482012,1K892S4W65,Freedom Blue PPO Valor (PPO),DE,10005,19958,1JVMLCTB6Z
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482012,1K892S4W65,Freedom Blue PPO Valor (PPO),DE,10001,19961,KTZ3B1BTMS
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482013,18122LPZZ9,Highmark Blue Shield Senior Blue 652 (HMO),NY,36001,12158,19R1S7V133
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482013,18122LPZZ9,Highmark Blue Shield Senior Blue 652 (HMO),NY,36001,12158,0K6ZJR9TNQ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482014,1N5STW1VZ8,Highmark Blue Shield Freedom Plus (HMO),NY,36001,12120,19R1S7V133
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482014,1N5STW1VZ8,Highmark Blue Shield Freedom Plus (HMO),NY,36001,12120,0JDVJCW4ND
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482015,1MJCR3883R,Highmark Blue Shield Freedom Value (HMO),NY,36001,12257,0K6ZJR9TNQ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482015,1MJCR3883R,Highmark Blue Shield Freedom Value (HMO),NY,36001,12257,19R1S7V133
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482016,19R1S7V133,Highmark Blue Shield Forever Blue 770 (PPO),NY,36001,12041,1N5STW1VZ8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482016,19R1S7V133,Highmark Blue Shield Forever Blue 770 (PPO),NY,36001,12041,0JDVJCW4ND
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482017,1TL841ZP3P,Highmark Blue Shield Freedom Nation (PPO),NY,36001,12009,1N5STW1VZ8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482017,1TL841ZP3P,Highmark Blue Shield Freedom Nation (PPO),NY,36001,12009,19R1S7V133
C43F73DD-04E7-EC11-869E-005056BDB5E6,207,482018,0JDVJCW4ND,Highmark Blue Shield Freedom Basic (PPO),NY,36001,12083,1MJCR3883R
5B4073DD-04E7-EC11-869E-005056BDB5E6,207,482018,0JDVJCW4ND,Highmark Blue Shield Freedom Basic (PPO),NY,36001,12085,1TL841ZP3P
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482019,0K6ZJR9TNQ,Highmark Blue Shield Freedom Valor (PPO),NY,36001,12186,0JDVJCW4ND
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482019,0K6ZJR9TNQ,Highmark Blue Shield Freedom Valor (PPO),NY,36001,12202,19R1S7V133
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482020,KTZR2Z32PB,Highmark Blue Cross Blue Shield Senior Blue 651 (HMO),NY,36003,14721,19RMJDKKJ8
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482020,KTZR2Z32PB,Highmark Blue Cross Blue Shield Senior Blue 651 (HMO),NY,36003,14721,1N5Y44SYC5
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482021,1JNJTYM9P7,Highmark Blue Cross Blue Shield Senior Blue 601 (HMO),NY,36003,14707,1MJ342CQJ9
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482021,1JNJTYM9P7,Highmark Blue Cross Blue Shield Senior Blue 601 (HMO),NY,36003,14707,180QSP23CZ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482022,1K75R09MPS,Highmark Blue Cross Blue Shield Senior Blue Select (HMO),NY,36003,14803,0JD2PYYS43
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482022,1K75R09MPS,Highmark Blue Cross Blue Shield Senior Blue Select (HMO),NY,36003,14803,19RMJDKKJ8
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482023,180QSP23CZ,Highmark Blue Cross Blue Shield BlueSaver (HMO),NY,36003,14707,1MJ342CQJ9
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482023,180QSP23CZ,Highmark Blue Cross Blue Shield BlueSaver (HMO),NY,36003,14707,1JNJTYM9P7
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482024,1N5Y44SYC5,Highmark Blue Cross Blue Shield Senior Blue Basic (HMO),NY,36003,14065,KTZR2Z32PB
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482024,1N5Y44SYC5,Highmark Blue Cross Blue Shield Senior Blue Basic (HMO),NY,36003,14065,0JD2PYYS43
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482025,1MJ342CQJ9,Highmark Blue Cross Blue Shield Forever Blue 751 (PPO),NY,36009,14133,180QSP23CZ
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482025,1MJ342CQJ9,Highmark Blue Cross Blue Shield Forever Blue 751 (PPO),NY,36009,14133,KTZR2Z32PB
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482026,19RMJDKKJ8,Highmark Blue Cross Blue Shield Forever Blue Value (PPO),NY,36003,14715,1K75R09MPS
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482026,19RMJDKKJ8,Highmark Blue Cross Blue Shield Forever Blue Value (PPO),NY,36003,14715,KTZR2Z32PB
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482027,1TL9CZQC4R,Highmark Blue Cross Blue Shield Freedom Nation (PPO),NY,36003,14737,1K75R09MPS
173F73DD-04E7-EC11-869E-005056BDB5E6,207,482027,1TL9CZQC4R,Highmark Blue Cross Blue Shield Freedom Nation (PPO),NY,36003,14737,180QSP23CZ
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482028,0JD2PYYS43,Highmark Blue Cross Blue Shield Freedom Valor (PPO),NY,36003,14536,1MJ342CQJ9
B60D783C-91E9-EB11-8687-005056BDB5E6,207,482028,0JD2PYYS43,Highmark Blue Cross Blue Shield Freedom Valor (PPO),NY,36003,14536,1K75R09MPS
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482070,KTW4QK1ZW2,Freedom Savings Plan (HMO),FL,12009,32796,KTWY73S3KW
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482070,KTW4QK1ZW2,Freedom Savings Plan (HMO),FL,12009,32796,1K88BB2PCD
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482071,1JZP8J8VWV,Freedom Medicare Plan Rx (HMO),FL,12009,32796,1875ZYJPW0
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482071,1JZP8J8VWV,Freedom Medicare Plan Rx (HMO),FL,12009,32796,1TTB3KSB64
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482072,1KV18TV8WJ,Freedom Medicare Plan Rx (HMO),FL,12057,33603,1B4WNQ2T6Y
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482072,1KV18TV8WJ,Freedom Medicare Plan Rx (HMO),FL,12057,33606,0KD4ZTKZZK
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482073,188879Z1MM,Freedom VIP Care (HMO C-SNP),FL,12057,33575,1TBRSC7Z4W
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482073,188879Z1MM,Freedom VIP Care (HMO C-SNP),FL,12057,33575,1MPZVVB46L
5B4073DD-04E7-EC11-869E-005056BDB5E6,363,482074,1N1VY6WPM1,Freedom VIP Savings (HMO C-SNP),FL,12017,34449,188879Z1MM
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482074,1N1VY6WPM1,Freedom VIP Savings (HMO C-SNP),FL,12017,34464,0KD4ZTKZZK
743F73DD-04E7-EC11-869E-005056BDB5E6,363,482075,1MPZVVB46L,Freedom VIP Savings COPD (HMO C-SNP),FL,12017,34452,181VLWS4CQ
743F73DD-04E7-EC11-869E-005056BDB5E6,363,482075,1MPZVVB46L,Freedom VIP Savings COPD (HMO C-SNP),FL,12017,34452,KTW4QK1ZW2
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482076,1B4WNQ2T6Y,Freedom Medi-Medi Partial (HMO D-SNP),FL,12011,33061,0JBTZJCWZ6
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482076,1B4WNQ2T6Y,Freedom Medi-Medi Partial (HMO D-SNP),FL,12011,33061,1K88BB2PCD
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482077,1TTB3KSB64,Freedom VIP Savings (HMO C-SNP),FL,12011,33073,1K88BB2PCD
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482077,1TTB3KSB64,Freedom VIP Savings (HMO C-SNP),FL,12011,33073,0KDL93WVZL
743F73DD-04E7-EC11-869E-005056BDB5E6,363,482078,0JBTZJCWZ6,Freedom VIP Savings COPD (HMO C-SNP),FL,12011,33060,0KDL93WVZL
32A4080D-0EC3-EB11-8686-005056BDB5E6,363,482078,0JBTZJCWZ6,Freedom VIP Savings COPD (HMO C-SNP),FL,12011,33062,0KDL93WVZL
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482079,0KD4ZTKZZK,Freedom Medi-Medi Full (HMO D-SNP),FL,12009,32941,1875ZYJPW0
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482079,0KD4ZTKZZK,Freedom Medi-Medi Full (HMO D-SNP),FL,12009,32941,1JVM20N56R
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482080,KTWY73S3KW,Freedom Platinum Plan Rx (HMO),FL,12009,32949,KTW4QK1ZW2
173F73DD-04E7-EC11-869E-005056BDB5E6,363,482080,KTWY73S3KW,Freedom Platinum Plan Rx (HMO),FL,12009,32949,1875ZYJPW0
B60D783C-91E9-EB11-8687-005056BDB5E6,363,482081,1JZ3Y7CYK0,Freedom Platinum Plan Rx (HMO),FL,12095,32789,1B4WNQ2T6Y
